Complaint_ID,Customer_ID,Complaint_Date,Category,Channel,Resolution_TAT_Days,CSAT_Score
CMP_0006532,CUST_08002,2024-09-19,Service,Digital,10,3
CMP_0006533,CUST_09926,2024-10-29,Service,Phone,1,4
CMP_0006534,CUST_07836,2025-10-30,Fees,Phone,1,3
CMP_0006535,CUST_01575,2025-10-18,Service,Digital,6,3
CMP_0006536,CUST_03757,2023-07-30,Service,Branch,1,4
CMP_0006537,CUST_03440,2022-05-01,Service,Branch,10,1
CMP_0006538,CUST_05615,2023-02-21,Fees,Digital,1,4
CMP_0006539,CUST_09367,2024-12-27,Fees,Digital,7,5
CMP_0006540,CUST_06993,2022-01-18,Fees,Phone,3,2
CMP_0006541,CUST_07398,2022-07-25,KYC,Branch,18,5
CMP_0006542,CUST_00875,2024-08-15,KYC,Branch,4,1
CMP_0006543,CUST_08440,2024-01-18,Fraud,Branch,11,5
CMP_0006544,CUST_08160,2025-10-16,KYC,Digital,6,4
CMP_0006545,CUST_07557,2023-01-08,Service,Phone,2,5
CMP_0006546,CUST_05897,2024-03-07,Fees,Phone,7,4
CMP_0006547,CUST_08609,2023-01-21,Fees,Digital,30,1
CMP_0006548,CUST_04923,2026-01-15,Fees,Digital,4,4
CMP_0006549,CUST_09204,2025-02-03,KYC,Digital,1,4
CMP_0006550,CUST_00884,2022-09-29,Fraud,Phone,21,3
CMP_0006551,CUST_07396,2022-07-08,Fees,Digital,6,4
CMP_0006552,CUST_07125,2026-05-01,Fees,Digital,3,3
CMP_0006553,CUST_09643,2024-12-05,Fees,Phone,4,5
CMP_0006554,CUST_01650,2024-10-17,Fees,Branch,7,3
CMP_0006555,CUST_08450,2022-10-07,Service,Branch,2,4
CMP_0006556,CUST_09632,2022-02-15,Service,Digital,9,5
CMP_0006557,CUST_03457,2026-03-08,Service,Phone,11,3
CMP_0006558,CUST_03971,2025-11-16,Fees,Digital,11,4
CMP_0006559,CUST_09099,2025-04-27,Fees,Phone,33,3
CMP_0006560,CUST_04957,2024-10-29,Fraud,Phone,5,4
CMP_0006561,CUST_00242,2022-03-10,Fees,Branch,8,5
CMP_0006562,CUST_09334,2024-08-29,Fees,Phone,9,3
CMP_0006563,CUST_04607,2022-08-28,Service,Branch,4,3
CMP_0006564,CUST_10087,2024-04-30,Fees,Digital,1,4
CMP_0006565,CUST_03052,2023-08-23,Fees,Phone,39,2
CMP_0006566,CUST_06112,2024-10-31,Service,Phone,3,5
CMP_0006567,CUST_05670,2025-01-04,KYC,Phone,16,5
CMP_0006568,CUST_00259,2022-03-11,Service,Digital,13,4
CMP_0006569,CUST_09348,2026-04-16,Service,Branch,1,3
CMP_0006570,CUST_04917,2025-08-08,Service,Phone,9,5
CMP_0006571,CUST_10027,2025-01-06,Service,Digital,9,5
CMP_0006572,CUST_05984,2026-06-02,Fees,Digital,1,2
CMP_0006573,CUST_01406,2023-02-13,Service,Phone,11,1
CMP_0006574,CUST_05900,2024-04-07,Fraud,Digital,3,3
CMP_0006575,CUST_00563,2023-10-17,Service,Digital,15,2
CMP_0006576,CUST_08222,2025-09-30,Fees,Phone,2,5
CMP_0006577,CUST_04838,2022-04-22,Service,Phone,1,5
CMP_0006578,CUST_07490,2022-04-02,KYC,Phone,5,5
CMP_0006579,CUST_05225,2025-10-20,Service,Phone,1,5
CMP_0006580,CUST_08708,2023-05-26,Fees,Phone,5,5
CMP_0006581,CUST_06177,2022-06-23,KYC,Digital,8,4
CMP_0006582,CUST_01398,2022-11-04,KYC,Branch,8,5
CMP_0006583,CUST_02319,2022-08-25,Fraud,Branch,9,3
CMP_0006584,CUST_03154,2026-02-09,Service,Branch,6,4
CMP_0006585,CUST_03919,2025-05-24,Fees,Digital,4,3
CMP_0006586,CUST_03455,2026-02-20,Service,Digital,11,2
CMP_0006587,CUST_06104,2025-08-26,Fees,Branch,13,5
CMP_0006588,CUST_05794,2023-11-20,Service,Branch,11,5
CMP_0006589,CUST_09207,2026-01-20,Service,Branch,9,5
CMP_0006590,CUST_06795,2026-05-19,Fees,Digital,3,2
CMP_0006591,CUST_08063,2025-09-29,Fees,Branch,3,4
CMP_0006592,CUST_07058,2022-11-20,Service,Branch,8,4
CMP_0006593,CUST_08983,2025-12-02,Fees,Phone,10,5
CMP_0006594,CUST_00952,2024-06-22,Fees,Phone,7,4
CMP_0006595,CUST_09284,2025-05-23,KYC,Digital,11,3
CMP_0006596,CUST_02714,2026-03-17,Fees,Branch,5,5
CMP_0006597,CUST_02805,2024-12-19,Fees,Branch,1,3
CMP_0006598,CUST_04416,2025-07-06,Service,Phone,1,3
CMP_0006599,CUST_05205,2022-06-26,KYC,Branch,6,4
CMP_0006600,CUST_04579,2022-06-29,Service,Branch,13,3
CMP_0006601,CUST_04530,2023-05-07,Service,Phone,2,4
CMP_0006602,CUST_08599,2024-04-17,Fees,Phone,5,4
CMP_0006603,CUST_10174,2024-03-31,Fees,Branch,13,4
CMP_0006604,CUST_03569,2023-08-12,Fees,Phone,2,3
CMP_0006605,CUST_00712,2025-09-19,Fees,Digital,3,2
CMP_0006606,CUST_04167,2023-11-06,Service,Phone,2,4
CMP_0006607,CUST_05151,2024-10-31,Service,Digital,3,4
CMP_0006608,CUST_05810,2022-05-01,Service,Phone,68,3
CMP_0006609,CUST_07071,2022-09-17,Fees,Branch,3,2
CMP_0006610,CUST_05203,2025-04-01,Service,Phone,10,4
CMP_0006611,CUST_00423,2023-01-03,Fees,Digital,1,4
CMP_0006612,CUST_04618,2022-11-08,Fees,Branch,5,4
CMP_0006613,CUST_06438,2023-04-16,Fees,Digital,3,1
CMP_0006614,CUST_08453,2026-05-31,Service,Branch,3,4
CMP_0006615,CUST_03899,2023-05-16,KYC,Phone,10,3
CMP_0006616,CUST_01264,2025-12-06,Service,Phone,8,3
CMP_0006617,CUST_08995,2022-07-09,Fees,Branch,5,4
CMP_0006618,CUST_09932,2023-01-18,Service,Branch,21,2
CMP_0006619,CUST_08427,2024-10-16,KYC,Phone,11,4
CMP_0006620,CUST_07533,2023-03-05,Service,Phone,2,1
CMP_0006621,CUST_04101,2022-04-25,Service,Branch,4,4
CMP_0006622,CUST_08304,2026-08-04,Service,Branch,4,3
CMP_0006623,CUST_07168,2024-07-07,Fees,Digital,7,4
CMP_0006624,CUST_07015,2024-08-01,Fees,Phone,6,5
CMP_0006625,CUST_01330,2023-05-02,Service,Phone,9,3
CMP_0006626,CUST_00172,2022-12-31,Service,Phone,10,4
CMP_0006627,CUST_04817,2025-07-25,Fees,Branch,2,2
CMP_0006628,CUST_07339,2026-03-06,KYC,Phone,1,4
CMP_0006629,CUST_07695,2026-04-22,Service,Phone,7,3
CMP_0006630,CUST_07254,2024-05-23,KYC,Branch,5,5
CMP_0006631,CUST_00238,2023-03-30,Fees,Branch,5,5
CMP_0006632,CUST_02741,2022-04-20,Service,Digital,11,4
CMP_0006633,CUST_04369,2024-08-14,Fees,Phone,1,5
CMP_0006634,CUST_06065,2022-06-17,Service,Branch,3,2
CMP_0006635,CUST_09025,2022-12-18,Fraud,Phone,1,5
CMP_0006636,CUST_02246,2022-07-15,KYC,Phone,1,4
CMP_0006637,CUST_07782,2024-12-23,Fees,Digital,2,4
CMP_0006638,CUST_06167,2025-05-04,Service,Digital,3,3
CMP_0006639,CUST_06302,2025-09-15,Service,Branch,4,3
CMP_0006640,CUST_03058,2025-11-24,Service,Digital,6,2
CMP_0006641,CUST_03313,2025-07-28,Service,Digital,16,5
CMP_0006642,CUST_04747,2022-10-02,Service,Digital,3,2
CMP_0006643,CUST_08533,2025-05-30,Fraud,Branch,6,4
CMP_0006644,CUST_08339,2026-05-03,Service,Digital,1,4
CMP_0006645,CUST_09773,2023-01-03,Fees,Branch,5,4
CMP_0006646,CUST_10181,2026-01-24,Fees,Branch,6,4
CMP_0006647,CUST_03630,2022-11-10,Service,Digital,2,3
CMP_0006648,CUST_05162,2022-03-03,Fees,Branch,9,2
CMP_0006649,CUST_01475,2023-09-08,Service,Phone,6,5
CMP_0006650,CUST_09667,2025-06-16,Fraud,Digital,7,5
CMP_0006651,CUST_07959,2022-11-21,Service,Digital,6,1
CMP_0006652,CUST_02280,2024-03-18,Service,Phone,15,5
CMP_0006653,CUST_07858,2023-03-28,Fraud,Digital,8,3
CMP_0006654,CUST_03876,2024-10-31,Service,Branch,1,4
CMP_0006655,CUST_06258,2024-01-19,Service,Phone,6,5
CMP_0006656,CUST_04835,2025-02-22,Service,Branch,10,3
CMP_0006657,CUST_05349,2026-05-02,Service,Branch,9,5
CMP_0006658,CUST_04303,2023-05-12,Fees,Branch,54,2
CMP_0006659,CUST_09963,2026-03-01,Fees,Digital,23,5
CMP_0006660,CUST_05685,2024-10-10,Service,Phone,4,4
CMP_0006661,CUST_00096,2024-08-14,Service,Branch,4,5
CMP_0006662,CUST_09359,2023-06-12,KYC,Phone,4,4
CMP_0006663,CUST_05741,2026-06-18,Service,Phone,11,4
CMP_0006664,CUST_05611,2022-11-09,Service,Digital,4,4
CMP_0006665,CUST_00017,2024-12-24,Service,Digital,6,4
CMP_0006666,CUST_00768,2025-08-03,Service,Branch,7,2
CMP_0006667,CUST_08254,2023-06-09,Service,Digital,3,2
CMP_0006668,CUST_01938,2023-10-05,Fees,Phone,4,5
CMP_0006669,CUST_05475,2024-02-13,Service,Branch,8,5
CMP_0006670,CUST_06938,2025-05-06,Service,Branch,16,5
CMP_0006671,CUST_09966,2024-07-28,KYC,Phone,1,5
CMP_0006672,CUST_03257,2023-01-20,KYC,Branch,9,5
CMP_0006673,CUST_00650,2025-02-01,Fees,Digital,5,5
CMP_0006674,CUST_05177,2023-08-27,KYC,Branch,7,3
CMP_0006675,CUST_07380,2025-11-07,KYC,Digital,6,3
CMP_0006676,CUST_05565,2023-10-09,Service,Phone,4,2
CMP_0006677,CUST_06158,2024-12-26,Service,Digital,7,2
CMP_0006678,CUST_05527,2022-11-25,KYC,Branch,1,5
CMP_0006679,CUST_03952,2023-02-14,Service,Branch,1,4
CMP_0006680,CUST_08858,2023-07-11,Service,Digital,3,3
CMP_0006681,CUST_08153,2025-05-02,KYC,Phone,2,3
CMP_0006682,CUST_05404,2025-11-09,KYC,Phone,3,4
CMP_0006683,CUST_08129,2024-11-02,Fees,Branch,7,2
CMP_0006684,CUST_03340,2023-04-23,KYC,Branch,1,5
CMP_0006685,CUST_05927,2024-06-27,Fees,Digital,12,3
CMP_0006686,CUST_07680,2022-03-05,Fees,Digital,13,4
CMP_0006687,CUST_03781,2022-10-18,Fees,Branch,5,3
CMP_0006688,CUST_00865,2026-06-24,Fraud,Digital,9,4
CMP_0006689,CUST_01296,2026-04-09,KYC,Branch,5,2
CMP_0006690,CUST_00327,2022-10-07,Service,Digital,3,2
CMP_0006691,CUST_08029,2026-03-27,KYC,Digital,8,5
CMP_0006692,CUST_07555,2026-02-13,Fees,Digital,13,4
CMP_0006693,CUST_07053,2024-09-17,Service,Digital,8,3
CMP_0006694,CUST_01265,2022-07-01,Fees,Phone,4,4
CMP_0006695,CUST_05350,2026-07-16,Service,Branch,1,4
CMP_0006696,CUST_01218,2022-08-15,Fees,Branch,6,5
CMP_0006697,CUST_07955,2024-07-05,Service,Branch,4,2
CMP_0006698,CUST_03512,2022-06-30,Service,Branch,6,5
CMP_0006699,CUST_07282,2022-04-28,Service,Branch,12,5
CMP_0006700,CUST_03146,2025-08-28,Service,Branch,17,2
CMP_0006701,CUST_09979,2022-04-27,Service,Phone,2,4
CMP_0006702,CUST_06800,2022-10-13,Fees,Phone,10,4
CMP_0006703,CUST_07829,2025-04-30,Fraud,Digital,5,3
CMP_0006704,CUST_03092,2025-04-22,Fees,Branch,1,5
CMP_0006705,CUST_00500,2023-04-30,Fees,Digital,45,2
CMP_0006706,CUST_08062,2024-03-14,KYC,Digital,35,5
CMP_0006707,CUST_01817,2024-12-27,Fees,Digital,9,2
CMP_0006708,CUST_00316,2026-04-02,KYC,Branch,2,4
CMP_0006709,CUST_10033,2025-08-26,Service,Phone,7,5
CMP_0006710,CUST_09126,2024-05-17,Fees,Phone,1,3
CMP_0006711,CUST_04094,2026-03-04,Fees,Branch,19,4
CMP_0006712,CUST_05746,2022-12-13,Fraud,Digital,1,4
CMP_0006713,CUST_07187,2024-12-31,Service,Digital,1,3
CMP_0006714,CUST_00589,2023-07-18,Fees,Digital,19,4
CMP_0006715,CUST_03368,2025-01-11,Service,Digital,2,4
CMP_0006716,CUST_09442,2022-06-25,Service,Digital,10,5
CMP_0006717,CUST_09596,2024-06-26,Service,Branch,5,2
CMP_0006718,CUST_04549,2026-08-02,Fraud,Digital,17,4
CMP_0006719,CUST_01369,2025-01-15,Service,Digital,5,3
CMP_0006720,CUST_07745,2024-06-17,KYC,Digital,65,2
CMP_0006721,CUST_08650,2025-01-20,Service,Branch,7,1
CMP_0006722,CUST_04983,2024-01-30,Service,Branch,3,5
CMP_0006723,CUST_01108,2026-02-23,Service,Digital,6,5
CMP_0006724,CUST_09398,2023-04-24,Fees,Digital,3,2
CMP_0006725,CUST_06363,2022-07-30,Service,Digital,2,4
CMP_0006726,CUST_05953,2022-02-24,Service,Digital,2,2
CMP_0006727,CUST_01651,2024-09-28,Service,Branch,6,4
CMP_0006728,CUST_05948,2024-01-18,Service,Digital,7,5
CMP_0006729,CUST_03523,2024-02-23,Fees,Digital,7,3
CMP_0006730,CUST_01764,2025-05-18,Service,Digital,7,2
CMP_0006731,CUST_09924,2022-09-21,Fees,Digital,10,4
CMP_0006732,CUST_09370,2024-03-07,KYC,Phone,11,4
CMP_0006733,CUST_00375,2024-07-17,Service,Phone,10,4
CMP_0006734,CUST_00735,2023-02-21,Service,Phone,1,5
CMP_0006735,CUST_08934,2024-11-05,Fees,Branch,4,5
CMP_0006736,CUST_07550,2025-05-13,Service,Phone,4,4
CMP_0006737,CUST_03805,2024-01-13,Service,Digital,8,1
CMP_0006738,CUST_06727,2024-04-06,Fraud,Digital,7,4
CMP_0006739,CUST_08926,2026-06-18,Service,Digital,4,4
CMP_0006740,CUST_03192,2025-04-30,Fees,Branch,8,5
CMP_0006741,CUST_02646,2026-03-09,KYC,Branch,4,4
CMP_0006742,CUST_05050,2025-02-22,Service,Digital,3,2
CMP_0006743,CUST_00650,2022-04-29,Service,Branch,2,5
CMP_0006744,CUST_06015,2024-04-18,Service,Branch,3,4
CMP_0006745,CUST_02270,2024-04-15,Service,Phone,4,3
CMP_0006746,CUST_01746,2023-08-12,Fraud,Digital,59,5
CMP_0006747,CUST_07944,2024-12-07,Service,Phone,12,4
CMP_0006748,CUST_07872,2024-03-23,Service,Digital,3,2
CMP_0006749,CUST_09404,2024-07-27,Fees,Phone,4,4
CMP_0006750,CUST_02411,2025-10-24,Service,Digital,2,5
CMP_0006751,CUST_07473,2022-10-08,Fraud,Phone,7,4
CMP_0006752,CUST_03068,2025-09-26,Service,Digital,7,2
CMP_0006753,CUST_04320,2022-07-18,Service,Phone,8,5
CMP_0006754,CUST_08305,2024-03-25,Fees,Phone,5,2
CMP_0006755,CUST_07434,2025-12-10,Service,Digital,1,2
CMP_0006756,CUST_07939,2023-09-28,Service,Branch,11,5
CMP_0006757,CUST_01273,2023-07-22,KYC,Phone,6,4
CMP_0006758,CUST_07402,2022-08-08,Fees,Digital,15,2
CMP_0006759,CUST_09123,2026-03-03,Fees,Branch,13,3
CMP_0006760,CUST_09558,2022-07-08,Service,Phone,15,5
CMP_0006761,CUST_05975,2024-07-01,Fraud,Phone,6,4
CMP_0006762,CUST_01346,2026-06-18,KYC,Branch,13,4
CMP_0006763,CUST_08237,2024-05-01,Service,Branch,9,2
CMP_0006764,CUST_08423,2026-04-13,Fees,Branch,1,4
CMP_0006765,CUST_04657,2025-11-11,Service,Branch,5,3
CMP_0006766,CUST_05921,2023-11-22,Fees,Digital,53,4
CMP_0006767,CUST_04493,2025-03-25,Service,Branch,2,5
CMP_0006768,CUST_00965,2023-06-10,Fees,Digital,18,4
CMP_0006769,CUST_02380,2023-08-18,Service,Phone,4,3
CMP_0006770,CUST_06304,2024-01-07,Fees,Digital,3,5
CMP_0006771,CUST_00216,2025-03-12,Fees,Phone,5,3
CMP_0006772,CUST_07776,2026-04-19,Fraud,Digital,5,2
CMP_0006773,CUST_00296,2023-04-12,KYC,Branch,1,4
CMP_0006774,CUST_06414,2024-04-07,KYC,Phone,4,4
CMP_0006775,CUST_07268,2022-11-12,Service,Phone,8,5
CMP_0006776,CUST_03886,2025-02-10,Fraud,Digital,18,1
CMP_0006777,CUST_09033,2025-04-03,Service,Phone,16,3
CMP_0006778,CUST_08497,2023-01-20,Service,Phone,8,5
CMP_0006779,CUST_05629,2026-01-24,KYC,Branch,11,4
CMP_0006780,CUST_02170,2023-10-06,Fraud,Branch,22,5
CMP_0006781,CUST_03715,2025-06-02,Fees,Digital,4,4
CMP_0006782,CUST_08401,2025-09-26,Fees,Phone,4,3
CMP_0006783,CUST_03620,2022-02-04,Service,Digital,11,3
CMP_0006784,CUST_08954,2026-01-17,Fraud,Branch,1,5
CMP_0006785,CUST_10045,2025-08-16,Service,Branch,3,4
CMP_0006786,CUST_06337,2025-08-31,Service,Branch,40,3
CMP_0006787,CUST_07844,2023-08-07,Fraud,Phone,5,5
CMP_0006788,CUST_04482,2025-05-05,KYC,Digital,10,3
CMP_0006789,CUST_03745,2024-08-06,Service,Phone,2,5
CMP_0006790,CUST_08100,2024-05-04,Service,Phone,19,5
CMP_0006791,CUST_08058,2022-09-05,Service,Phone,8,1
CMP_0006792,CUST_08051,2023-07-12,Service,Phone,5,3
CMP_0006793,CUST_09678,2026-08-09,Service,Phone,13,4
CMP_0006794,CUST_05113,2023-06-16,Fees,Phone,5,4
CMP_0006795,CUST_01496,2025-05-08,Fees,Digital,10,5
CMP_0006796,CUST_02101,2023-06-02,Service,Branch,5,5
CMP_0006797,CUST_05934,2026-04-19,Service,Branch,11,5
CMP_0006798,CUST_04568,2025-12-30,Service,Digital,3,5
CMP_0006799,CUST_08524,2023-09-05,KYC,Digital,6,5
CMP_0006800,CUST_03608,2024-06-30,Service,Branch,56,3
CMP_0006801,CUST_09719,2024-09-10,KYC,Phone,5,4
CMP_0006802,CUST_05474,2023-12-16,Fraud,Branch,12,1
CMP_0006803,CUST_06364,2022-05-15,Service,Phone,4,4
CMP_0006804,CUST_10069,2025-08-30,Fees,Digital,11,4
CMP_0006805,CUST_03399,2024-07-22,Fees,Branch,1,3
CMP_0006806,CUST_09314,2023-09-23,Service,Digital,10,5
CMP_0006807,CUST_02418,2022-09-14,KYC,Digital,1,3
CMP_0006808,CUST_07967,2026-01-07,Service,Digital,11,5
CMP_0006809,CUST_01724,2022-02-06,KYC,Phone,8,5
CMP_0006810,CUST_03060,2025-02-26,Fees,Digital,75,4
CMP_0006811,CUST_05029,2026-03-12,KYC,Digital,45,3
CMP_0006812,CUST_01862,2026-02-14,Fees,Phone,15,3
CMP_0006813,CUST_09018,2023-01-07,Service,Phone,5,4
CMP_0006814,CUST_09144,2025-05-12,Fees,Digital,20,4
CMP_0006815,CUST_00422,2023-04-12,Fees,Digital,1,4
CMP_0006816,CUST_06978,2023-06-05,Fees,Phone,2,5
CMP_0006817,CUST_03392,2022-01-31,Fees,Branch,6,4
CMP_0006818,CUST_06760,2022-04-28,Service,Digital,6,5
CMP_0006819,CUST_09209,2026-07-09,Fees,Digital,2,3
CMP_0006820,CUST_06647,2025-01-28,Fraud,Digital,1,5
CMP_0006821,CUST_05080,2026-03-20,Fees,Digital,14,4
CMP_0006822,CUST_06777,2022-02-03,Fees,Phone,2,5
CMP_0006823,CUST_06241,2025-02-25,Service,Branch,4,5
CMP_0006824,CUST_09902,2025-07-27,Service,Digital,11,5
CMP_0006825,CUST_00185,2023-05-30,Fees,Digital,8,2
CMP_0006826,CUST_05126,2022-07-26,KYC,Branch,1,4
CMP_0006827,CUST_07851,2022-10-16,Service,Phone,6,1
CMP_0006828,CUST_07960,2022-03-17,Fees,Digital,9,4
CMP_0006829,CUST_00364,2025-02-08,Service,Branch,3,5
CMP_0006830,CUST_03214,2022-01-01,Service,Phone,6,5
CMP_0006831,CUST_02248,2022-10-01,Service,Digital,4,4
CMP_0006832,CUST_08084,2023-01-04,Fees,Phone,12,3
CMP_0006833,CUST_02546,2026-04-17,Service,Digital,5,4
CMP_0006834,CUST_03939,2023-04-29,Fraud,Digital,12,5
CMP_0006835,CUST_07340,2022-04-22,Service,Digital,6,5
CMP_0006836,CUST_01209,2023-11-28,Service,Branch,15,4
CMP_0006837,CUST_01944,2024-10-13,Fraud,Branch,2,5
CMP_0006838,CUST_02617,2025-09-30,Service,Phone,7,5
CMP_0006839,CUST_04531,2022-07-17,Fees,Digital,10,4
CMP_0006840,CUST_08439,2023-04-22,Fees,Digital,3,4
CMP_0006841,CUST_04349,2026-06-10,KYC,Phone,9,5
CMP_0006842,CUST_05431,2023-01-11,Fees,Branch,6,5
CMP_0006843,CUST_02515,2023-12-24,Service,Digital,1,4
CMP_0006844,CUST_02315,2022-09-08,Fees,Digital,9,1
CMP_0006845,CUST_04560,2023-07-18,KYC,Phone,2,1
CMP_0006846,CUST_04748,2025-07-01,Service,Phone,61,2
CMP_0006847,CUST_07004,2024-01-06,Fees,Digital,4,5
CMP_0006848,CUST_07373,2025-09-05,KYC,Branch,4,4
CMP_0006849,CUST_02403,2023-11-24,Fees,Phone,5,4
CMP_0006850,CUST_00848,2023-07-11,Fees,Digital,5,5
CMP_0006851,CUST_07179,2024-04-08,Fees,Digital,4,4
CMP_0006852,CUST_02737,2024-01-16,Service,Phone,4,5
CMP_0006853,CUST_05533,2022-06-11,Fees,Branch,3,4
CMP_0006854,CUST_05646,2025-02-05,Service,Digital,12,4
CMP_0006855,CUST_06400,2022-10-10,Fees,Branch,14,4
CMP_0006856,CUST_04628,2023-10-31,KYC,Digital,5,5
CMP_0006857,CUST_01129,2024-06-15,Fees,Phone,7,4
CMP_0006858,CUST_09235,2024-03-10,Service,Digital,4,4
CMP_0006859,CUST_07911,2025-11-27,Service,Digital,2,3
CMP_0006860,CUST_04955,2024-10-09,Fees,Phone,3,5
CMP_0006861,CUST_07446,2022-12-01,Service,Phone,14,5
CMP_0006862,CUST_04623,2024-09-05,KYC,Phone,3,3
CMP_0006863,CUST_01889,2023-12-19,Fees,Phone,16,5
CMP_0006864,CUST_09931,2022-08-12,Fees,Phone,7,4
CMP_0006865,CUST_00454,2025-07-06,Service,Branch,6,4
CMP_0006866,CUST_06487,2023-04-26,KYC,Phone,2,5
CMP_0006867,CUST_08271,2026-03-11,Fraud,Branch,5,5
CMP_0006868,CUST_00598,2023-05-23,Fees,Branch,4,5
CMP_0006869,CUST_04140,2023-12-13,Service,Phone,14,3
CMP_0006870,CUST_09193,2025-10-31,Service,Digital,1,4
CMP_0006871,CUST_03433,2026-01-28,KYC,Digital,3,5
CMP_0006872,CUST_04214,2023-05-01,Fees,Phone,5,4
CMP_0006873,CUST_06800,2023-01-03,Service,Branch,9,4
CMP_0006874,CUST_02576,2023-10-28,Fraud,Phone,2,4
CMP_0006875,CUST_06075,2024-11-17,Service,Digital,9,5
CMP_0006876,CUST_05036,2026-04-21,KYC,Digital,14,4
CMP_0006877,CUST_05079,2022-01-09,KYC,Phone,2,5
CMP_0006878,CUST_08375,2025-12-10,Fraud,Phone,7,5
CMP_0006879,CUST_01795,2025-12-04,Service,Phone,2,2
CMP_0006880,CUST_02181,2024-09-24,Service,Branch,1,5
CMP_0006881,CUST_01575,2023-12-02,Fees,Digital,8,3
CMP_0006882,CUST_09223,2023-07-16,Service,Phone,7,4
CMP_0006883,CUST_04127,2026-05-16,Service,Digital,3,3
CMP_0006884,CUST_09883,2026-02-01,Fees,Digital,3,4
CMP_0006885,CUST_06530,2022-03-14,Service,Digital,6,5
CMP_0006886,CUST_02611,2023-09-11,Service,Phone,4,5
CMP_0006887,CUST_04719,2025-04-01,Fraud,Digital,2,2
CMP_0006888,CUST_08591,2022-12-04,Service,Digital,6,4
CMP_0006889,CUST_10011,2026-02-21,Fees,Phone,14,3
CMP_0006890,CUST_01331,2026-05-23,Service,Digital,4,3
CMP_0006891,CUST_08904,2024-01-08,KYC,Phone,6,5
CMP_0006892,CUST_08406,2026-07-21,Service,Branch,2,5
CMP_0006893,CUST_09000,2025-09-20,Service,Digital,2,2
CMP_0006894,CUST_02606,2026-04-09,Service,Branch,7,5
CMP_0006895,CUST_10015,2023-11-18,Service,Digital,8,5
CMP_0006896,CUST_01900,2024-04-15,Fees,Digital,2,4
CMP_0006897,CUST_06775,2026-07-05,Service,Branch,1,3
CMP_0006898,CUST_01172,2022-08-07,Service,Branch,3,3
CMP_0006899,CUST_04540,2022-09-20,Fees,Branch,6,4
CMP_0006900,CUST_07907,2024-11-04,Service,Branch,3,5
CMP_0006901,CUST_09154,2025-07-18,Fees,Phone,35,1
CMP_0006902,CUST_07872,2024-10-31,Service,Phone,4,4
CMP_0006903,CUST_02361,2025-12-27,Fees,Phone,7,5
CMP_0006904,CUST_04720,2026-07-11,Fees,Digital,1,4
CMP_0006905,CUST_04124,2025-05-18,Service,Phone,2,3
CMP_0006906,CUST_02847,2025-12-30,KYC,Branch,1,2
CMP_0006907,CUST_06654,2023-11-30,Service,Phone,3,3
CMP_0006908,CUST_04713,2024-09-13,Service,Phone,4,5
CMP_0006909,CUST_06806,2024-08-24,Service,Digital,3,4
CMP_0006910,CUST_06855,2026-06-03,Service,Digital,1,4
CMP_0006911,CUST_06263,2024-12-05,Service,Phone,2,5
CMP_0006912,CUST_05373,2022-07-01,KYC,Phone,7,3
CMP_0006913,CUST_05069,2026-03-21,Service,Branch,8,3
CMP_0006914,CUST_02066,2023-08-13,KYC,Phone,10,4
CMP_0006915,CUST_09808,2022-10-28,Service,Branch,5,4
CMP_0006916,CUST_03979,2024-07-03,Service,Branch,8,5
CMP_0006917,CUST_06184,2022-09-22,Fees,Branch,2,4
CMP_0006918,CUST_10004,2023-08-08,KYC,Phone,10,3
CMP_0006919,CUST_02728,2023-07-23,KYC,Digital,4,1
CMP_0006920,CUST_06491,2024-12-16,KYC,Phone,11,3
CMP_0006921,CUST_07115,2022-08-09,Fraud,Phone,4,3
CMP_0006922,CUST_08787,2023-04-16,KYC,Phone,3,5
CMP_0006923,CUST_10058,2023-11-09,Fees,Branch,7,4
CMP_0006924,CUST_03821,2023-09-08,KYC,Branch,3,5
CMP_0006925,CUST_08147,2023-11-20,Fraud,Branch,16,5
CMP_0006926,CUST_03528,2022-01-07,KYC,Phone,9,2
CMP_0006927,CUST_09695,2022-10-21,Service,Phone,3,4
CMP_0006928,CUST_01413,2023-04-13,KYC,Digital,6,2
CMP_0006929,CUST_08885,2025-11-18,Service,Branch,1,2
CMP_0006930,CUST_07919,2022-06-07,Fees,Branch,1,3
CMP_0006931,CUST_02367,2024-05-10,KYC,Phone,55,3
CMP_0006932,CUST_04138,2023-03-07,KYC,Digital,7,5
CMP_0006933,CUST_03289,2025-08-19,Service,Digital,8,5
CMP_0006934,CUST_06171,2024-11-07,Service,Phone,7,1
CMP_0006935,CUST_01333,2026-01-29,KYC,Digital,5,4
CMP_0006936,CUST_06670,2023-09-09,KYC,Digital,11,4
CMP_0006937,CUST_05382,2023-01-04,KYC,Branch,2,5
CMP_0006938,CUST_09764,2024-09-13,Fraud,Branch,5,4
CMP_0006939,CUST_06490,2024-04-29,Service,Digital,7,5
CMP_0006940,CUST_04991,2022-02-27,Fraud,Branch,5,5
CMP_0006941,CUST_08862,2024-05-29,KYC,Digital,2,2
CMP_0006942,CUST_02101,2025-01-17,Service,Digital,5,5
CMP_0006943,CUST_02315,2024-07-30,Service,Digital,2,5
CMP_0006944,CUST_04945,2024-12-30,Fees,Phone,6,4
CMP_0006945,CUST_07524,2025-06-25,Service,Phone,3,2
