Loan_ID,Customer_ID,Product,Disbursement_Date,Loan_Amount,Interest_Rate,Tenure,DPD_Days,NPA_Flag,NPA_Flag_raw
LOAN_0002668,CUST_9999,Personal,2023-05-24,114442.81,12.19,60,8,N,N
LOAN_0002669,CUST_02312,Auto,2025-01-01,570829.49,12.57,36,4,N,N
LOAN_0002670,CUST_09992,Home,2024-07-17,5939233.65,7.92,240,8,N,N
LOAN_0002671,CUST_03983,Personal,2022-02-20,560101.6,16.13,60,18,N,N
LOAN_0002672,CUST_07245,Home,2026-07-09,3277846.98,8.21,300,0,N,N
LOAN_0002673,CUST_03729,Personal,2024-10-11,1163689.17,17.2,36,13,N,N
LOAN_0002674,CUST_07945,Personal,2021-09-24,406090.18,14.08,60,4,N,N
LOAN_0002675,CUST_07042,Personal,2025-06-07,410302.75,14.98,48,14,N,N
LOAN_0002676,CUST_05231,Home,2021-01-02,2552044.03,7.96,240,4,N,N
LOAN_0002677,CUST_07138,Auto,2021-11-26,1366641.82,9.76,60,3,N,N
LOAN_0002678,CUST_02666,Auto,2025-07-31,1668822.07,9.85,72,2,N,N
LOAN_0002679,CUST_02551,Personal,2023-02-13,1157005.83,12.83,36,11,N,N
LOAN_0002680,CUST_09932,Home,2021-12-08,9785532.76,7.61,240,60,N,N
LOAN_0002681,CUST_05724,Personal,2025-04-20,455008.15,14.98,24,13,N,N
LOAN_0002682,CUST_06238,Personal,2022-11-03,1184194.62,17.93,24,9,N,N
LOAN_0002683,CUST_08870,Personal,2025-08-26,923475.87,11.2,24,14,N,N
LOAN_0002684,CUST_06656,Auto,2024-10-23,697256.63,9.48,72,150,Y,Y
LOAN_0002685,CUST_00575,Auto,2022-09-05,2278627.07,12.45,60,0,N,N
LOAN_0002686,CUST_03326,Personal,2023-07-25,342066.89,14.3,24,11,N,N
LOAN_0002687,CUST_08983,Home,2024-09-16,6821408.84,7.14,180,2,N,N
LOAN_0002688,CUST_06574,Personal,2026-04-03,1470743.32,13.54,36,0,N,N
LOAN_0002689,CUST_07573,Home,2025-09-22,7173932.09,9.92,240,2,N,N
LOAN_0002690,CUST_09970,Home,2022-09-05,7637591.52,8.56,240,3,N,N
LOAN_0002691,CUST_04381,Auto,2025-02-26,2126509.76,11.52,72,2,N,N
LOAN_0002692,CUST_00927,Auto,2024-12-25,1303312.08,12.02,72,0,N,N
LOAN_0002693,CUST_03480,Home,2025-01-04,9513530.68,7.04,180,13,N,N
LOAN_0002694,CUST_03437,Home,2025-06-04,4552370.16,7.64,120,2,N,N
LOAN_0002695,CUST_04993,Personal,2025-12-17,1453717.0,13.32,24,1,N,N
LOAN_0002696,CUST_09715,Personal,2024-05-10,1121830.74,13.48,36,0,N,N
LOAN_0002697,CUST_06905,Auto,2024-12-16,1445104.44,8.47,36,95,Y,Y
LOAN_0002698,CUST_07621,Auto,2024-09-05,1247926.99,11.93,48,0,N,N
LOAN_0002699,CUST_06545,Personal,2022-08-26,959112.04,11.67,60,2,N,N
LOAN_0002700,CUST_08656,Home,2022-05-18,9518786.05,9.79,120,2,N,N
LOAN_0002701,CUST_03825,Home,2025-12-17,6425856.65,8.11,300,0,N,N
LOAN_0002702,CUST_00544,Home,2024-04-22,7051546.6,7.2,120,16,N,N
LOAN_0002703,CUST_09082,Auto,2023-04-13,2223275.16,9.27,48,10,N,N
LOAN_0002704,CUST_06694,Auto,2022-11-11,2101344.93,9.34,36,3,N,N
LOAN_0002705,CUST_04459,Personal,2024-03-12,761802.78,17.78,60,2,N,N
LOAN_0002706,CUST_02701,Auto,2026-05-05,2026453.69,12.26,72,0,N,N
LOAN_0002707,CUST_09262,Auto,2023-06-21,2399266.85,9.17,72,7,N,N
LOAN_0002708,CUST_09808,Auto,2023-06-23,2264563.72,9.72,60,0,N,N
LOAN_0002709,CUST_10114,Home,2022-10-03,7445006.61,8.0,300,5,N,N
LOAN_0002710,CUST_08520,Auto,2025-05-01,1064357.85,8.73,72,11,N,N
LOAN_0002711,CUST_09214,Education,2021-12-18,232035.45,12.22,120,1,N,N
LOAN_0002712,CUST_00626,Education,2024-11-24,1716454.98,11.15,120,2,N,N
LOAN_0002713,CUST_08167,Home,2022-10-23,3409833.11,8.75,180,1,N,N
LOAN_0002714,CUST_00769,Personal,2024-03-04,1226518.87,17.5,60,5,N,N
LOAN_0002715,CUST_9999,Education,2021-10-18,1072539.04,12.44,120,1,N,N
LOAN_0002716,CUST_07477,Personal,2025-09-26,1056275.87,10.68,60,2,N,N
LOAN_0002717,CUST_06318,Home,2021-10-15,3437426.88,8.85,120,6,N,N
LOAN_0002718,CUST_05385,Home,2025-12-31,5355369.7,10.17,120,4,N,N
LOAN_0002719,CUST_02669,Home,2025-11-06,7804119.93,8.59,240,2,N,N
LOAN_0002720,CUST_07561,Personal,2025-07-26,1142166.77,15.37,24,24,N,N
LOAN_0002721,CUST_06823,Home,2023-06-22,5639575.92,10.18,120,11,N,N
LOAN_0002722,CUST_00945,Home,2025-05-31,9323131.96,8.27,300,3,N,N
LOAN_0002723,CUST_08850,Personal,2023-03-31,678560.61,17.25,48,9,N,N
LOAN_0002724,CUST_01782,Personal,2025-04-27,1071083.83,14.25,60,9,N,N
LOAN_0002725,CUST_03620,Auto,2024-06-05,1492683.8,9.56,72,1,N,N
LOAN_0002726,CUST_01358,Auto,2021-03-15,613326.01,10.54,36,21,N,N
LOAN_0002727,CUST_00144,Auto,2025-11-11,718551.43,11.35,60,8,N,N
LOAN_0002728,CUST_07657,Home,2023-09-16,4481088.67,9.73,300,3,N,N
LOAN_0002729,CUST_04798,Personal,2022-12-25,1109827.21,14.31,24,4,N,N
LOAN_0002730,CUST_03998,Auto,2022-02-16,857370.5,11.32,48,15,N,N
LOAN_0002731,CUST_06972,Auto,2021-04-11,492286.81,11.23,60,7,N,N
LOAN_0002732,CUST_08608,Auto,2023-03-03,778906.61,10.73,72,4,N,N
LOAN_0002733,CUST_08296,Auto,2022-11-28,2027924.63,12.06,48,23,N,N
LOAN_0002734,CUST_03400,Auto,2026-07-02,730022.01,11.06,36,5,N,N
LOAN_0002735,CUST_03535,Home,2024-07-26,8193947.72,8.34,120,1,N,N
LOAN_0002736,CUST_08004,Personal,2025-08-20,862581.3,17.58,24,14,N,N
LOAN_0002737,CUST_03254,Auto,2024-09-26,1434337.71,9.47,72,9,N,N
LOAN_0002738,CUST_09747,Home,2024-02-04,5997867.49,10.42,300,0,N,N
LOAN_0002739,CUST_00847,Auto,2024-10-14,518525.51,12.78,72,12,N,N
LOAN_0002740,CUST_03217,Auto,2023-07-29,1265915.68,8.86,48,8,N,N
LOAN_0002741,CUST_02290,Home,2025-08-11,2360150.58,8.59,120,1,N,N
LOAN_0002742,CUST_06238,Personal,2021-10-23,889011.13,14.56,60,1,N,N
LOAN_0002743,CUST_07676,Home,2024-03-25,8557757.43,8.26,240,13,N,N
LOAN_0002744,CUST_09345,Personal,2025-07-28,1141211.64,16.27,60,20,N,N
LOAN_0002745,CUST_00403,Auto,2021-08-26,2010151.07,10.23,72,7,N,N
LOAN_0002746,CUST_02231,Personal,2024-12-09,1469537.58,16.43,60,6,N,N
LOAN_0002747,CUST_02093,Auto,2021-01-11,2443259.62,10.79,36,7,N,N
LOAN_0002748,CUST_08271,Personal,2023-02-02,1403384.55,15.44,24,1,N,N
LOAN_0002749,CUST_04543,Home,2021-11-14,7175337.22,8.12,300,3,N,N
LOAN_0002750,CUST_09919,Personal,2026-03-10,464697.85,17.46,60,25,N,N
LOAN_0002751,CUST_07699,Education,2022-11-05,356699.24,8.92,60,0,N,N
LOAN_0002752,CUST_03474,Home,2021-02-23,5427885.25,9.21,180,17,N,N
LOAN_0002753,CUST_07394,Personal,2026-06-11,124002.05,17.8,48,0,N,N
LOAN_0002754,CUST_08659,Personal,2021-07-03,1048597.77,15.47,48,10,N,N
LOAN_0002755,CUST_05293,Auto,2021-02-05,1271440.46,8.69,60,4,N,N
LOAN_0002756,CUST_05813,Auto,2024-03-01,512559.41,8.91,72,1,N,N
LOAN_0002757,CUST_08634,Education,2021-12-10,646026.36,10.54,84,0,N,N
LOAN_0002758,CUST_02622,Home,2024-10-13,6117428.87,10.32,240,0,N,N
LOAN_0002759,CUST_04633,Auto,2024-12-28,1793756.21,9.13,60,5,N,N
LOAN_0002760,CUST_04169,Education,2025-09-12,1426415.68,9.59,120,12,N,N
LOAN_0002761,CUST_03162,Home,2022-02-15,8545862.56,7.3,300,0,N,N
LOAN_0002762,CUST_07121,Personal,2026-07-12,483856.32,14.1,24,1,N,N
LOAN_0002763,CUST_08174,Home,2026-05-10,9579022.09,10.24,240,10,N,N
LOAN_0002764,CUST_05714,Personal,2026-05-05,362589.15,12.3,48,26,N,N
LOAN_0002765,CUST_05883,Auto,2021-06-25,1604730.32,11.79,36,3,N,N
LOAN_0002766,CUST_04986,Education,2024-06-03,910783.96,7.63,120,6,N,N
LOAN_0002767,CUST_03226,Home,2023-01-20,9104286.09,7.58,120,6,N,N
LOAN_0002768,CUST_00035,Auto,2024-04-06,1970105.39,11.47,60,0,N,N
LOAN_0002769,CUST_00673,Auto,2022-09-19,1055202.01,8.19,36,0,N,N
LOAN_0002770,CUST_03329,Personal,2021-05-17,176342.71,13.42,24,1,N,N
LOAN_0002771,CUST_04796,Personal,2023-06-25,1220214.94,13.2,36,6,N,N
LOAN_0002772,CUST_01005,Home,2021-12-02,3320815.48,8.92,120,2,N,N
LOAN_0002773,CUST_06367,Auto,2023-04-05,1453448.0,8.69,72,8,N,N
LOAN_0002774,CUST_08545,Home,2022-08-04,2623828.51,8.11,240,9,N,N
LOAN_0002775,CUST_00823,Auto,2022-07-20,2207964.52,12.06,36,1,N,N
LOAN_0002776,CUST_07692,Personal,2024-12-29,760637.31,13.32,36,13,N,N
LOAN_0002777,CUST_08336,Home,2024-04-05,7441561.56,8.38,240,150,Y,Y
LOAN_0002778,CUST_09674,Auto,2022-01-19,878538.12,8.75,60,0,N,N
LOAN_0002779,CUST_06353,Personal,2026-01-10,1463891.44,13.83,36,13,N,N
LOAN_0002780,CUST_01867,Home,2021-06-30,4269209.49,8.47,180,1,N,N
LOAN_0002781,CUST_07671,Auto,2024-12-17,1180398.28,10.82,48,12,N,N
LOAN_0002782,CUST_00502,Home,2026-07-06,3908797.15,9.26,300,150,Y,Y
LOAN_0002783,CUST_05912,Personal,2025-05-29,831402.45,14.74,36,11,N,N
LOAN_0002784,CUST_07159,Auto,2021-11-27,854479.49,8.4,72,25,N,N
LOAN_0002785,CUST_10102,Personal,2022-11-04,1498858.39,16.65,48,3,N,N
LOAN_0002786,CUST_07337,Education,2022-02-26,341293.38,8.54,60,5,N,N
LOAN_0002787,CUST_07228,Education,2026-03-01,337645.61,11.41,60,0,N,N
LOAN_0002788,CUST_08756,Auto,2022-01-14,1397150.99,10.27,48,4,N,N
LOAN_0002789,CUST_06473,Education,2023-10-10,312856.95,10.32,60,14,N,N
LOAN_0002790,CUST_04738,Home,2024-04-29,8894828.44,7.84,180,75,N,N
LOAN_0002791,CUST_06459,Personal,2024-12-27,1009849.23,12.33,24,15,N,N
LOAN_0002792,CUST_01938,Home,2025-09-19,9358507.35,9.78,240,8,N,N
LOAN_0002793,CUST_05953,Auto,2022-11-11,1538864.98,9.39,72,8,N,N
LOAN_0002794,CUST_05732,Education,2023-02-06,697364.64,7.52,120,8,N,N
LOAN_0002795,CUST_04999,Home,2024-08-01,2126339.45,9.58,300,30,N,N
LOAN_0002796,CUST_9999,Auto,2023-06-28,1092310.26,12.48,60,5,N,N
LOAN_0002797,CUST_05738,Personal,2024-07-20,553647.18,17.29,24,4,N,N
LOAN_0002798,CUST_08566,Home,2024-11-13,5092765.44,10.4,180,5,N,N
LOAN_0002799,CUST_04261,Home,2022-01-20,4759140.66,8.63,120,0,N,N
LOAN_0002800,CUST_01741,Auto,2021-06-23,1093379.79,12.84,72,7,N,N
LOAN_0002801,CUST_00402,Personal,2025-09-23,883101.85,13.93,60,0,N,N
LOAN_0002802,CUST_07947,Personal,2024-07-07,138825.46,16.54,60,8,N,N
LOAN_0002803,CUST_08435,Home,2021-10-09,3453187.76,7.58,240,6,N,N
LOAN_0002804,CUST_09274,Home,2022-05-25,5455862.19,10.36,240,23,N,N
LOAN_0002805,CUST_09106,Personal,2021-07-26,1023754.38,14.8,36,7,N,N
LOAN_0002806,CUST_04966,Home,2021-09-07,3098383.84,7.61,240,7,N,N
LOAN_0002807,CUST_03203,Education,2024-03-29,772240.41,8.32,84,11,N,N
LOAN_0002808,CUST_03966,Home,2021-04-18,4502877.37,9.52,120,1,N,N
LOAN_0002809,CUST_00119,Education,2023-08-06,1034460.44,10.35,120,15,N,N
LOAN_0002810,CUST_00726,Auto,2022-01-07,1034512.78,12.28,36,4,N,N
LOAN_0002811,CUST_05958,Home,2022-10-01,6747553.39,7.58,120,3,N,N
LOAN_0002812,CUST_04971,Home,2025-11-20,3731923.08,7.41,300,5,N,N
LOAN_0002813,CUST_08403,Home,2025-03-26,2101675.19,10.16,300,1,N,N
LOAN_0002814,CUST_01813,Personal,2021-03-10,634759.64,16.47,60,19,N,N
LOAN_0002815,CUST_04350,Auto,2022-06-21,2363308.23,12.87,72,5,N,N
LOAN_0002816,CUST_05638,Auto,2021-09-15,1063387.34,11.13,48,4,N,N
LOAN_0002817,CUST_02131,Auto,2023-03-27,2285075.74,10.47,72,6,N,N
LOAN_0002818,CUST_09907,Personal,2025-09-12,1050070.65,17.71,60,0,N,N
LOAN_0002819,CUST_03578,Home,2023-04-16,2360163.66,9.88,180,5,N,N
LOAN_0002820,CUST_10157,Personal,2026-05-13,340169.98,17.89,24,5,N,N
LOAN_0002821,CUST_08099,Home,2026-03-25,5052872.7,8.95,240,2,N,N
LOAN_0002822,CUST_08934,Home,2023-03-14,2602754.72,8.22,120,3,N,N
LOAN_0002823,CUST_02203,Auto,2022-10-17,1657869.13,9.79,72,7,N,N
LOAN_0002824,CUST_00951,Auto,2025-08-15,1894751.48,9.78,72,4,N,N
LOAN_0002825,CUST_01543,Personal,2021-03-13,682899.73,15.87,60,3,N,N
LOAN_0002826,CUST_02906,Education,2025-08-02,1444014.61,11.01,84,13,N,N
LOAN_0002827,CUST_08409,Auto,2025-07-24,2024385.24,12.42,36,3,N,N
LOAN_0002828,CUST_08890,Home,2021-06-16,7255915.99,7.93,120,7,N,N
LOAN_0002829,CUST_02600,Personal,2025-03-10,1357331.32,13.1,48,3,N,N
LOAN_0002830,CUST_05623,Home,2022-01-27,4042856.5,7.93,120,2,N,N
LOAN_0002831,CUST_01560,Auto,2023-05-18,983915.86,11.67,36,0,N,N
LOAN_0002832,CUST_08564,Home,2023-01-20,4499094.0,8.63,180,7,N,N
LOAN_0002833,CUST_07124,Personal,2023-09-18,881534.21,16.48,36,0,N,N
LOAN_0002834,CUST_04152,Personal,2023-11-29,1476513.23,14.97,48,9,N,N
LOAN_0002835,CUST_05963,Auto,2024-09-27,813487.15,12.18,36,1,N,N
LOAN_0002836,CUST_08985,Auto,2024-10-05,1923743.27,11.52,36,5,N,N
LOAN_0002837,CUST_06995,Home,2024-09-30,9987082.99,7.5,240,31,N,N
LOAN_0002838,CUST_01281,Home,2022-06-22,9585769.44,9.41,180,3,N,N
LOAN_0002839,CUST_02585,Home,2024-07-25,9003457.61,7.3,180,3,N,N
LOAN_0002840,CUST_03548,Auto,2024-05-16,911962.96,10.7,48,1,N,N
LOAN_0002841,CUST_05215,Personal,2022-05-06,225482.31,11.65,24,8,N,N
LOAN_0002842,CUST_00723,Personal,2024-06-29,1249409.59,16.67,60,2,N,N
LOAN_0002843,CUST_01508,Home,2021-11-14,5944041.35,10.19,120,3,N,N
LOAN_0002844,CUST_01600,Personal,2025-09-06,1255357.17,11.66,24,8,N,N
LOAN_0002845,CUST_01611,Personal,2025-09-17,553392.37,13.01,60,2,N,N
LOAN_0002846,CUST_07953,Auto,2022-08-09,2474776.66,8.34,72,10,N,N
LOAN_0002847,CUST_04756,Home,2024-02-23,8472927.19,8.53,300,2,N,N
LOAN_0002848,CUST_03406,Home,2021-05-24,9461688.08,7.38,300,3,N,N
LOAN_0002849,CUST_07805,Personal,2023-10-21,517086.51,13.36,24,8,N,N
LOAN_0002850,CUST_06858,Personal,2024-10-12,1250485.27,16.21,36,5,N,N
LOAN_0002851,CUST_08165,Home,2025-03-06,5480438.69,9.4,300,0,N,N
LOAN_0002852,CUST_04938,Home,2025-04-15,7517558.59,7.71,120,9,N,N
LOAN_0002853,CUST_03857,Home,2023-03-15,4379391.18,9.82,240,2,N,N
LOAN_0002854,CUST_09475,Home,2026-03-27,3159336.17,10.07,300,2,N,N
LOAN_0002855,CUST_08371,Education,2023-02-25,1357403.19,9.93,120,9,N,N
LOAN_0002856,CUST_02084,Home,2023-09-09,5782380.74,10.28,240,0,N,N
LOAN_0002857,CUST_00187,Personal,2024-01-16,255839.35,13.28,60,1,N,N
LOAN_0002858,CUST_04747,Personal,2023-11-26,811812.55,12.31,36,20,N,N
LOAN_0002859,CUST_00460,Personal,2025-07-17,1022983.94,17.61,24,1,N,N
LOAN_0002860,CUST_03840,Education,2024-07-14,585460.51,12.14,120,32,N,N
LOAN_0002861,CUST_06212,Personal,2023-08-16,581995.11,15.08,24,7,N,N
LOAN_0002862,CUST_07033,Personal,2023-11-01,352450.7,12.99,48,1,N,N
LOAN_0002863,CUST_00907,Home,2025-02-10,9588304.51,9.74,120,5,N,N
LOAN_0002864,CUST_02551,Education,2023-05-14,420820.89,9.96,84,12,N,N
LOAN_0002865,CUST_04366,Personal,2025-11-22,451530.8,14.94,36,7,N,N
LOAN_0002866,CUST_04857,Personal,2025-01-24,738858.71,15.97,24,17,N,N
LOAN_0002867,CUST_09032,Home,2023-01-21,7488133.13,8.37,240,8,N,N
LOAN_0002868,CUST_00761,Personal,2023-06-02,1366233.58,12.14,60,12,N,N
LOAN_0002869,CUST_09662,Personal,2022-12-02,859364.07,11.21,24,13,N,N
LOAN_0002870,CUST_07001,Auto,2024-07-09,1600440.42,12.44,60,8,N,N
LOAN_0002871,CUST_06869,Education,2022-07-24,917643.54,9.14,120,4,N,N
LOAN_0002872,CUST_04008,Education,2024-07-18,1872563.34,8.23,120,6,N,N
LOAN_0002873,CUST_01135,Personal,2023-10-13,512766.3,12.48,48,6,N,N
LOAN_0002874,CUST_07195,Home,2022-01-23,7679526.02,9.43,120,6,N,N
LOAN_0002875,CUST_08448,Personal,2021-05-11,1382882.4,12.55,48,10,N,N
LOAN_0002876,CUST_08655,Home,2022-11-09,6958879.16,10.31,300,4,N,N
LOAN_0002877,CUST_09663,Auto,2021-03-23,1741331.84,10.87,60,13,N,N
LOAN_0002878,CUST_01112,Personal,2022-07-13,1250247.73,15.76,36,0,N,N
LOAN_0002879,CUST_03621,Personal,2023-01-20,1174855.04,17.66,36,21,N,N
LOAN_0002880,CUST_00973,Home,2023-12-09,2349002.8,8.86,180,3,N,N
LOAN_0002881,CUST_04427,Auto,2023-06-17,1908090.11,8.32,36,0,N,N
LOAN_0002882,CUST_05545,Home,2024-11-04,6398309.36,7.01,300,10,N,N
LOAN_0002883,CUST_03154,Personal,2021-11-28,1292143.87,16.95,48,1,N,N
LOAN_0002884,CUST_08191,Education,2025-12-04,959485.94,7.86,60,2,N,N
LOAN_0002885,CUST_06775,Auto,2021-03-20,1809565.32,11.41,72,7,N,N
LOAN_0002886,CUST_02914,Auto,2023-07-20,1067290.5,12.16,60,2,N,N
LOAN_0002887,CUST_08604,Home,2023-07-31,5120393.51,7.32,120,5,N,N
LOAN_0002888,CUST_04799,Home,2025-04-22,7599365.57,8.91,120,1,N,N
LOAN_0002889,CUST_01336,Personal,2023-03-21,319353.4,14.74,36,3,N,N
LOAN_0002890,CUST_02590,Auto,2021-12-11,1518973.84,11.55,60,10,N,N
LOAN_0002891,CUST_01844,Home,2026-03-20,8924489.1,7.55,240,3,N,N
LOAN_0002892,CUST_07576,Personal,2025-02-16,898675.55,15.9,48,1,N,N
LOAN_0002893,CUST_03059,Personal,2025-09-30,1335722.48,12.5,60,5,N,N
LOAN_0002894,CUST_00386,Home,2021-10-15,6989906.05,7.63,240,17,N,N
LOAN_0002895,CUST_00816,Home,2025-09-24,9428550.81,10.35,240,1,N,N
LOAN_0002896,CUST_04113,Home,2021-02-17,8179953.48,8.58,120,1,N,N
LOAN_0002897,CUST_04142,Personal,2025-09-26,349376.12,10.51,36,0,N,N
LOAN_0002898,CUST_09987,Education,2022-10-22,478372.76,9.3,120,5,N,N
LOAN_0002899,CUST_06626,Auto,2022-03-16,1617874.77,9.92,36,2,N,N
LOAN_0002900,CUST_02673,Personal,2026-05-29,1381382.94,17.86,48,1,N,N
LOAN_0002901,CUST_04301,Home,2025-08-07,7521676.57,10.25,300,3,N,N
LOAN_0002902,CUST_04618,Auto,2024-08-14,2116273.66,9.07,48,3,N,N
LOAN_0002903,CUST_02839,Auto,2024-06-02,732355.01,11.12,72,0,N,N
LOAN_0002904,CUST_02095,Personal,2024-02-27,166260.13,13.46,48,2,N,N
LOAN_0002905,CUST_02190,Home,2024-05-03,6632508.88,10.04,120,0,N,N
LOAN_0002906,CUST_06498,Personal,2024-05-27,167256.21,15.63,24,2,N,N
LOAN_0002907,CUST_09944,Personal,2026-03-12,1417000.89,15.17,48,2,N,N
LOAN_0002908,CUST_09879,Education,2024-02-14,1287280.31,11.71,60,4,N,N
LOAN_0002909,CUST_04743,Personal,2021-02-25,1467413.23,14.14,36,0,N,N
LOAN_0002910,CUST_00143,Personal,2023-11-05,740829.91,14.0,60,7,N,N
LOAN_0002911,CUST_00328,Auto,2023-10-13,614789.04,9.31,48,0,N,N
LOAN_0002912,CUST_06707,Home,2022-02-26,5821448.96,8.14,120,1,N,N
LOAN_0002913,CUST_05056,Home,2024-01-19,8996495.7,9.87,300,5,N,N
LOAN_0002914,CUST_06533,Personal,2023-03-28,984715.86,17.25,48,0,N,N
LOAN_0002915,CUST_01078,Personal,2023-01-12,1402772.88,10.68,24,3,N,N
LOAN_0002916,CUST_05054,Education,2026-05-15,724568.37,8.78,84,14,N,N
LOAN_0002917,CUST_07093,Home,2021-09-28,6503772.62,7.86,300,95,Y,Y
LOAN_0002918,CUST_08455,Home,2024-07-20,6312393.03,7.36,120,1,N,N
LOAN_0002919,CUST_05511,Auto,2026-07-04,892965.73,10.86,72,11,N,N
LOAN_0002920,CUST_09143,Home,2022-03-14,7952014.36,7.1,240,0,N,N
LOAN_0002921,CUST_04402,Home,2022-08-20,2780519.86,7.47,120,1,N,N
LOAN_0002922,CUST_03047,Auto,2021-02-23,1517448.31,11.36,72,0,N,N
LOAN_0002923,CUST_00883,Home,2026-02-06,8246387.27,10.29,180,11,N,N
LOAN_0002924,CUST_09751,Auto,2023-01-26,482129.85,9.03,60,2,N,N
LOAN_0002925,CUST_09139,Auto,2024-11-21,1168702.71,12.46,72,3,N,N
LOAN_0002926,CUST_01061,Home,2023-02-24,6303024.12,10.36,120,7,N,N
LOAN_0002927,CUST_01391,Home,2021-12-30,6085906.0,9.24,180,4,N,N
LOAN_0002928,CUST_05778,Auto,2023-01-24,1334764.95,9.96,36,9,N,N
LOAN_0002929,CUST_08462,Personal,2021-02-04,1108166.75,14.49,60,4,N,N
LOAN_0002930,CUST_03197,Personal,2021-02-02,659447.1,12.57,48,1,N,N
LOAN_0002931,CUST_01541,Auto,2025-11-01,847359.41,8.9,48,15,N,N
LOAN_0002932,CUST_06273,Education,2025-05-19,820744.75,11.81,120,0,N,N
LOAN_0002933,CUST_10142,Personal,2023-07-20,258618.92,16.71,48,0,N,N
LOAN_0002934,CUST_01759,Education,2025-07-02,1099835.0,9.11,84,0,N,N
LOAN_0002935,CUST_08526,Home,2022-03-02,5619304.21,7.16,240,75,N,N
LOAN_0002936,CUST_08252,Personal,2026-02-25,421173.27,11.98,60,3,N,N
LOAN_0002937,CUST_08575,Auto,2025-04-14,2196501.62,10.29,60,2,N,N
LOAN_0002938,CUST_09300,Personal,2024-11-03,324918.0,15.29,24,18,N,N
LOAN_0002939,CUST_03852,Personal,2025-09-16,166409.64,16.09,48,3,N,N
LOAN_0002940,CUST_07684,Home,2021-09-12,3195637.75,7.52,120,6,N,N
LOAN_0002941,CUST_06989,Home,2021-12-28,2672658.81,10.39,120,4,N,N
LOAN_0002942,CUST_07167,Personal,2024-02-20,1293201.13,14.18,48,14,N,N
LOAN_0002943,CUST_9999,Home,2022-07-27,4983729.08,8.62,120,2,N,N
LOAN_0002944,CUST_09371,Personal,2024-01-13,149213.35,17.09,24,5,N,N
LOAN_0002945,CUST_06288,Home,2021-06-12,6508972.04,8.17,180,1,N,N
LOAN_0002946,CUST_04706,Personal,2021-12-19,149878.35,11.8,48,9,N,N
LOAN_0002947,CUST_06533,Home,2025-08-04,2108718.17,8.55,240,13,N,N
LOAN_0002948,CUST_07785,Auto,2025-10-08,455395.09,8.19,48,30,N,N
LOAN_0002949,CUST_02720,Auto,2024-01-19,633977.31,12.66,60,9,N,N
LOAN_0002950,CUST_06994,Home,2022-08-12,3048841.05,9.65,120,8,N,N
LOAN_0002951,CUST_02528,Education,2025-09-21,792779.48,10.15,60,7,N,N
LOAN_0002952,CUST_03015,Home,2023-05-02,6440884.62,8.63,120,1,N,N
LOAN_0002953,CUST_03171,Auto,2022-12-06,1196160.61,12.7,48,20,N,N
LOAN_0002954,CUST_09103,Auto,2025-11-26,1847408.12,9.09,60,3,N,N
LOAN_0002955,CUST_05191,Auto,2021-01-29,457123.76,10.18,36,7,N,N
LOAN_0002956,CUST_04538,Personal,2022-08-06,484673.73,13.79,60,4,N,N
LOAN_0002957,CUST_05340,Home,2021-09-17,3715437.75,8.32,180,2,N,N
LOAN_0002958,CUST_08249,Auto,2021-11-09,1942953.94,8.22,72,0,N,N
LOAN_0002959,CUST_03406,Education,2025-05-14,1869349.94,10.08,84,0,N,N
LOAN_0002960,CUST_03629,Personal,2023-06-27,231881.76,15.13,36,2,N,N
LOAN_0002961,CUST_06887,Education,2025-03-15,1589006.15,8.81,120,2,N,N
LOAN_0002962,CUST_01628,Home,2025-08-28,9465534.23,9.14,300,8,N,N
LOAN_0002963,CUST_09502,Home,2024-04-18,4687682.44,7.72,120,0,N,N
LOAN_0002964,CUST_00060,Education,2023-03-25,1955992.78,8.08,60,4,N,N
LOAN_0002965,CUST_00935,Education,2025-10-15,1746306.01,11.39,120,1,N,N
LOAN_0002966,CUST_02047,Personal,2024-07-12,321212.12,11.17,24,8,N,N
LOAN_0002967,CUST_00310,Personal,2022-03-17,514155.87,14.21,36,1,N,N
LOAN_0002968,CUST_05235,Home,2021-06-04,2739965.54,8.77,120,3,N,N
LOAN_0002969,CUST_09593,Auto,2025-03-22,2238212.43,9.37,60,4,N,N
LOAN_0002970,CUST_01778,Home,2024-01-09,8301679.44,8.16,240,4,N,N
LOAN_0002971,CUST_01184,Home,2023-01-04,6058857.5,9.85,300,2,N,N
LOAN_0002972,CUST_00857,Auto,2024-12-18,577171.48,9.79,72,4,N,N
LOAN_0002973,CUST_02574,Personal,2024-05-01,304417.93,16.81,36,2,N,N
LOAN_0002974,CUST_05451,Personal,2023-05-13,267363.16,13.6,24,11,N,N
LOAN_0002975,CUST_02911,Home,2023-08-09,5650089.31,9.88,240,1,N,N
LOAN_0002976,CUST_01196,Home,2022-06-06,5763478.31,9.68,300,2,N,N
LOAN_0002977,CUST_06672,Home,2021-07-04,4336074.88,10.12,240,23,N,N
LOAN_0002978,CUST_04337,Personal,2022-10-15,263917.15,10.89,48,1,N,N
LOAN_0002979,CUST_08254,Personal,2024-05-24,575384.22,13.48,48,3,N,N
LOAN_0002980,CUST_08406,Personal,2025-01-12,1411245.03,11.26,60,3,N,N
LOAN_0002981,CUST_01282,Auto,2025-10-23,2332236.33,11.68,36,6,N,N
