Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Branch_ID,Relationship_Manager,Account_Type_raw
ACC_008813,CUST_08813,Savings,2022-06-26,346068.47,BR026,RM_028,Savings
ACC_008814,CUST_08814,Savings,2023-03-20,19124.12,BR001,RM_049,Savings
ACC_008815,CUST_08815,Savings,2026-05-25,10197.24,BR042,RM_090,Savings
ACC_008816,CUST_08816,Savings,2024-09-18,58145.88,BR047,RM_083,Savings
ACC_008817,CUST_08817,Salary,2024-07-06,136491.98,BR050,RM_046,Salary
ACC_008818,CUST_08818,Savings,2022-11-06,2332.1,BR012,RM_085,Savings
ACC_008819,CUST_08819,Current,2022-08-25,24611.54,BR014,RM_049,Current
ACC_008820,CUST_08820,Savings,2024-11-25,8460.9,BR028,RM_030,Savings
ACC_008821,CUST_08821,Savings,2022-11-05,2671.49,BR043,RM_003,Savings
ACC_008822,CUST_08822,Savings,2022-08-04,3441019.05,BR004,RM_031,Savings
ACC_008823,CUST_08823,Savings,2026-07-29,7462.47,BR050,RM_051,Savings
ACC_008824,CUST_08824,Salary,2024-08-22,84422.18,BR015,RM_050,Salary
ACC_008825,CUST_08825,Savings,2023-04-03,137802.49,BR022,RM_006,Savings
ACC_008826,CUST_08826,Savings,2026-02-12,14196.28,BR011,RM_006,Savings
ACC_008827,CUST_08827,Savings,2025-12-29,33556.93,BR007,RM_044,Savings
ACC_008828,CUST_08828,Savings,2022-01-03,21166.23,BR005,RM_027,Savings
ACC_008829,CUST_08829,Savings,2023-09-06,6756.71,BR004,RM_075,Savings
ACC_008830,CUST_08830,Savings,2023-04-03,60475.72,BR050,RM_048,Savings
ACC_008831,CUST_08831,Savings,2025-07-10,7622.11,BR006,RM_010,Savings
ACC_008832,CUST_08832,Savings,2021-04-28,40453.15,BR004,RM_063,Savings
ACC_008833,CUST_08833,Current,2026-05-11,33998.99,BR020,RM_094,Current
ACC_008834,CUST_08834,Salary,2025-10-07,8244.53,BR044,RM_049,Salary
ACC_008835,CUST_08835,Savings,2024-11-08,13034.65,BR005,RM_015,Savings
ACC_008836,CUST_08836,Salary,2026-07-31,9085.04,BR033,RM_024,Salary
ACC_008837,CUST_08837,Savings,2024-07-22,908.3,BR040,RM_023,Savings
ACC_008838,CUST_08838,Salary,2023-06-03,18601.54,BR012,RM_020,Salary
ACC_008839,CUST_08839,Savings,2024-01-27,63597.32,BR047,RM_095,Savings
ACC_008840,CUST_08840,Savings,2024-01-11,3500.61,BR005,RM_032,Savings
ACC_008841,CUST_08841,Savings,2025-10-27,72402.55,BR032,RM_010,Savings
ACC_008842,CUST_08842,Savings,2022-04-12,64008.8,BR047,RM_071,Savings
ACC_008843,CUST_08843,Salary,2021-05-22,44221.16,BR036,RM_049,Salary
ACC_008844,CUST_08844,Salary,2026-03-27,64089.36,BR028,RM_043,Salary
ACC_008845,CUST_08845,Savings,2024-04-03,-3277.27,BR042,RM_042,Savings
ACC_008846,CUST_08846,Savings,2022-02-07,26815.39,BR003,RM_074,Savings
ACC_008847,CUST_08847,Current,2025-01-24,695095.84,BR025,RM_041,Current
ACC_008848,CUST_08848,Current,2024-01-23,28501.9,BR021,RM_006,Current
ACC_008849,CUST_08849,Savings,2024-08-28,6723.54,BR013,RM_064,Savings
ACC_008850,CUST_08850,Savings,2022-09-17,11907.01,BR034,RM_019,Savings
ACC_008851,CUST_08851,Savings,2023-01-04,18612.84,BR029,RM_060,Savings
ACC_008852,CUST_08852,Savings,2021-04-16,12206.28,BR040,RM_003,Savings
ACC_008853,CUST_08853,Savings,2024-08-17,18040.28,BR010,RM_046,Savings
ACC_008854,CUST_08854,Current,2024-12-16,5601.59,BR033,RM_070,Current
ACC_008855,CUST_08855,Savings,2023-04-11,11254.45,BR039,RM_038,Savings
ACC_008856,CUST_08856,Savings,2021-03-05,23046.77,BR032,RM_037,Savings
ACC_008857,CUST_08857,Savings,2022-06-01,9705.88,BR035,RM_048,Savings
ACC_008858,CUST_08858,Savings,2021-06-15,47509.81,BR040,RM_037,Savings
ACC_008859,CUST_08859,Savings,2023-08-31,8098.62,BR040,RM_096,Savings
ACC_008860,CUST_08860,Savings,2025-10-19,46274.37,BR027,RM_099,Savings
ACC_008861,CUST_08861,Current,2025-03-05,17958.82,BR010,RM_077,Current
ACC_008862,CUST_08862,Savings,2024-01-21,-1323.57,BR047,RM_072,Savings
ACC_008863,CUST_08863,Savings,2022-10-11,11413.16,BR046,RM_074,Savings
ACC_008864,CUST_08864,Salary,2021-06-14,206876.8,BR042,RM_012,Salary
ACC_008865,CUST_08865,Savings,2021-01-12,5877.45,BR011,RM_054,Savings
ACC_008866,CUST_08866,Savings,2023-02-04,2693.81,BR028,RM_029,Savings
ACC_008867,CUST_08867,Savings,2021-12-07,2755.14,BR028,RM_069,Savings
ACC_008868,CUST_08868,Savings,2025-04-07,30298.14,BR041,RM_042,Savings
ACC_008869,CUST_08869,Salary,2022-05-04,34512.92,BR045,RM_032,Salary
ACC_008870,CUST_08870,Savings,2023-05-20,2366.98,BR006,RM_078,Savings
ACC_008871,CUST_08871,Salary,2025-02-08,9421.24,BR034,RM_005,Salary
ACC_008872,CUST_08872,Savings,2021-09-04,4198.1,BR021,RM_052,Savings
ACC_008873,CUST_08873,Salary,2025-09-04,1175.53,BR023,RM_018,Salary
ACC_008874,CUST_08874,Savings,2024-10-12,3770.5,BR003,RM_027,Savings
ACC_008875,CUST_08875,Savings,2026-05-10,8306.29,BR044,RM_074,Savings
ACC_008876,CUST_08876,Savings,2025-11-24,19092.65,BR013,RM_001,Savings
ACC_008877,CUST_08877,Savings,2023-07-05,8966.43,BR048,RM_031,Savings
ACC_008878,CUST_08878,Savings,2023-09-29,-4683.23,BR010,RM_025,Savings
ACC_008879,CUST_08879,Savings,2024-04-11,153669.0,BR008,RM_049,Savings
ACC_008880,CUST_08880,Current,2021-06-24,18556.47,BR008,RM_038,Current
ACC_008881,CUST_08881,Current,2023-03-30,14332.35,BR029,RM_011,Current
ACC_008882,CUST_08882,Savings,2026-06-20,2030.1,BR045,RM_001,Savings
ACC_008883,CUST_08883,Savings,2023-12-31,-1417.06,BR009,RM_084,Savings
ACC_008884,CUST_08884,Savings,2022-11-11,41980.75,BR005,RM_012,Savings
ACC_008885,CUST_08885,Savings,2025-04-04,749772.51,BR022,RM_015,Savings
ACC_008886,CUST_08886,Current,2024-08-09,17641.94,BR049,RM_084,Current
ACC_008887,CUST_08887,Savings,2021-12-21,9278.84,BR030,RM_045,Savings
ACC_008888,CUST_08888,Savings,2021-12-21,109217.23,BR038,RM_083,Savings
ACC_008889,CUST_08889,Savings,2021-10-31,40836.31,BR044,RM_029,Savings
ACC_008890,CUST_08890,Savings,2022-03-23,55192.2,BR010,RM_024,Savings
ACC_008891,CUST_08891,Savings,2021-09-26,10736.8,BR046,RM_064,Savings
ACC_008892,CUST_08892,Savings,2025-07-15,34528.76,BR019,RM_025,Savings
ACC_008893,CUST_08893,Savings,2026-04-02,19378.92,BR048,RM_027,Savings
ACC_008894,CUST_08894,Current,2025-03-18,761.1,BR038,RM_099,Current
ACC_008895,CUST_08895,Savings,2021-04-22,30442.79,BR018,RM_074,Savings
ACC_008896,CUST_08896,Savings,2021-07-18,12765.56,BR046,RM_035,Savings
ACC_008897,CUST_08897,Salary,2021-01-26,4171.88,BR048,RM_035,Salary
ACC_008898,CUST_08898,Savings,2026-03-08,28881.11,BR039,RM_038,Savings
ACC_008899,CUST_08899,Savings,2024-11-26,34149.48,BR040,RM_036,Savings
ACC_008900,CUST_08900,Savings,2026-07-11,5425.27,BR022,RM_100,Savings
ACC_008901,CUST_08901,Current,2024-03-21,15765.49,BR014,RM_095,Current
ACC_008902,CUST_08902,Savings,2021-11-04,5412.02,BR030,RM_091,Savings
ACC_008903,CUST_08903,Savings,2027-01-20,3356.83,BR027,RM_083,Savings
ACC_008904,CUST_08904,Current,2022-05-06,99257.99,BR047,RM_003,Current
ACC_008905,CUST_08905,Salary,2024-07-10,1261793.08,BR008,RM_027,Salary
ACC_008906,CUST_08906,Salary,2023-09-10,33373.56,BR001,RM_060,Salary
ACC_008907,CUST_08907,Savings,2023-02-17,10558.48,BR007,RM_056,Savings
ACC_008908,CUST_08908,Salary,2022-10-09,8478.77,BR049,RM_072,Salary
ACC_008909,CUST_08909,Savings,2024-11-16,3396.9,BR030,RM_062,Savings
ACC_008910,CUST_08910,Salary,2021-08-27,5286.6,BR050,RM_003,Salary
ACC_008911,CUST_08911,Savings,2024-12-13,23303.71,BR027,RM_058,Savings
ACC_008912,CUST_08912,Savings,2021-11-27,12072.82,BR035,RM_080,Savings
ACC_008913,CUST_08913,Savings,2022-08-24,1186.15,BR007,RM_078,Savings
ACC_008914,CUST_08914,Savings,2021-05-24,5580.98,BR040,RM_047,Savings
ACC_008915,CUST_08915,Savings,2026-03-21,658.67,BR018,RM_016,Savings
ACC_008916,CUST_08916,Savings,2022-04-27,9878.27,BR046,RM_003,Savings
ACC_008917,CUST_08917,Savings,2025-07-01,13499.96,BR016,RM_037,Savings
ACC_008918,CUST_08918,Savings,2025-07-20,4741.7,BR025,RM_094,Savings
ACC_008919,CUST_08919,Current,2021-06-14,7161.58,BR047,RM_035,Current
ACC_008920,CUST_08920,Savings,2022-10-27,51861.74,BR024,RM_030,Savings
ACC_008921,CUST_08921,Savings,2024-10-02,189983.19,BR025,RM_035,Savings
ACC_008922,CUST_08922,Savings,2022-04-15,207033.04,BR039,RM_073,Savings
ACC_008923,CUST_08923,Savings,2026-05-23,525975.41,BR001,RM_061,Savings
ACC_008924,CUST_08924,Savings,2023-05-13,-4533.22,BR010,RM_042,Savings
ACC_008925,CUST_08925,Salary,2021-10-08,27476.28,BR010,RM_071,Salary
ACC_008926,CUST_08926,Savings,2021-03-06,283085.55,BR033,RM_075,Savings
ACC_008927,CUST_08927,Savings,2022-09-01,8004.05,BR044,RM_054,Savings
ACC_008928,CUST_08928,Current,2022-10-13,32838.37,BR012,RM_095,Current
ACC_008929,CUST_08929,Savings,2024-08-20,6802.58,BR019,RM_067,Savings
ACC_008930,CUST_08930,Current,2023-09-23,34083.81,BR006,RM_030,Current
ACC_008931,CUST_08931,Savings,2021-09-16,44930.73,BR044,RM_053,Savings
ACC_008932,CUST_08932,Salary,2024-07-08,57536.12,BR010,RM_024,Salary
ACC_008933,CUST_08933,Current,2025-05-27,2992.14,BR022,RM_026,Current
ACC_008934,CUST_08934,Savings,2022-04-10,5919.58,BR031,RM_060,Savings
ACC_008935,CUST_08935,Current,2022-05-16,6618.49,BR023,RM_091,Current
ACC_008936,CUST_08936,Current,2025-06-16,1730.87,BR020,RM_078,Current
ACC_008937,CUST_08937,Savings,2024-12-21,13380.23,BR005,RM_066,Savings
ACC_008938,CUST_08938,Salary,2026-04-25,98059.98,BR044,RM_075,Salary
ACC_008939,CUST_08939,Savings,2023-11-07,159942.43,BR029,RM_087,Savings
ACC_008940,CUST_08940,Savings,2022-10-23,1534.8,BR016,RM_024,Savings
ACC_008941,CUST_08941,Savings,2026-07-15,17105.8,BR003,RM_064,Savings
ACC_008942,CUST_08942,Savings,2021-12-14,2013.47,BR021,RM_085,Savings
ACC_008943,CUST_08943,Savings,2023-07-25,25909.7,BR015,RM_016,Savings
ACC_008944,CUST_08944,Savings,2024-12-28,62406.99,BR034,RM_068,Savings
ACC_008945,CUST_08945,Savings,2023-06-18,120034.15,BR035,RM_100,Savings
ACC_008946,CUST_08946,Savings,2022-03-01,22506.75,BR015,RM_082,Savings
ACC_008947,CUST_08947,Current,2023-10-04,100049.45,BR034,RM_077,Current
ACC_008948,CUST_08948,Savings,2023-05-01,53575.35,BR041,RM_010,Savings
ACC_008949,CUST_08949,Current,2023-10-07,3363.69,BR003,RM_033,Current
ACC_008950,CUST_08950,Savings,2024-09-23,26820.55,BR047,RM_079,Savings
ACC_008951,CUST_08951,Savings,2023-02-15,53719.0,BR049,RM_018,Savings
ACC_008952,CUST_08952,Salary,2022-07-21,325857.38,BR037,RM_053,Salary
ACC_008953,CUST_08953,Savings,2025-03-28,2265.56,BR044,RM_018,Savings
ACC_008954,CUST_08954,Salary,2022-12-04,28440.7,BR049,RM_043,Salary
ACC_008955,CUST_08955,Savings,2025-09-24,119597.97,BR044,RM_087,Savings
ACC_008956,CUST_08956,Savings,2021-04-16,13664.1,BR030,RM_070,Savings
ACC_008957,CUST_08957,Savings,2022-02-03,-2258.96,BR044,RM_099,Savings
ACC_008958,CUST_08958,Savings,2021-12-14,5510.83,BR017,RM_086,Savings
ACC_008959,CUST_08959,Savings,2021-01-31,157800.86,BR047,RM_052,Savings
ACC_008960,CUST_08960,Savings,2021-05-30,2252985.63,BR003,RM_046,Savings
ACC_008961,CUST_08961,Savings,2023-06-17,7904.26,BR021,RM_004,Savings
ACC_008962,CUST_08962,Current,2022-10-18,1707.18,BR013,RM_065,Current
ACC_008963,CUST_08963,Salary,2022-10-13,7348.33,BR010,RM_013,Salary
ACC_008964,CUST_08964,Savings,2021-05-24,5666.94,BR004,RM_077,Savings
ACC_008965,CUST_08965,Salary,2023-08-16,4808.52,BR012,RM_023,Salary
ACC_008966,CUST_08966,Current,2023-05-23,11811.19,BR050,RM_010,Current
ACC_008967,CUST_08967,Savings,2024-02-02,2018.59,BR017,RM_087,Savings
ACC_008968,CUST_08968,Savings,2025-11-15,23809.43,BR028,RM_079,Savings
ACC_008969,CUST_08969,Savings,2024-02-13,66343.67,BR040,RM_088,Savings
ACC_008970,CUST_08970,Savings,2021-07-02,55229.85,BR016,RM_017,Savings
ACC_008971,CUST_08971,Salary,2025-08-14,33939.28,BR019,RM_037,Salary
ACC_008972,CUST_08972,Savings,2021-11-18,149079.99,BR022,RM_002,Savings
ACC_008973,CUST_08973,Savings,2026-03-06,44131.88,BR042,RM_066,Savings
ACC_008974,CUST_08974,Salary,2025-06-15,330.43,BR003,RM_091,Salary
ACC_008975,CUST_08975,Savings,2021-02-17,39094.49,BR050,RM_032,Savings
ACC_008976,CUST_08976,Savings,2021-07-01,118055.88,BR049,RM_025,Savings
ACC_008977,CUST_08977,Current,2025-04-01,5366.71,BR025,RM_018,Current
ACC_008978,CUST_08978,Savings,2021-06-20,2978.01,BR050,RM_079,Savings
ACC_008979,CUST_08979,Current,2022-04-30,12930.8,BR031,RM_005,Current
ACC_008980,CUST_08980,Current,2026-03-28,175857.15,BR020,RM_034,Current
ACC_008981,CUST_08981,Savings,2022-05-21,55638.42,BR045,RM_022,Savings
ACC_008982,CUST_08982,Savings,2024-09-03,2134.35,BR025,RM_028,Savings
ACC_008983,CUST_08983,Savings,2023-07-20,12821.08,BR016,RM_015,Savings
ACC_008984,CUST_08984,Savings,2025-04-14,4511.5,BR046,RM_018,Savings
ACC_008985,CUST_08985,Savings,2021-09-02,2382.55,BR035,RM_036,Savings
ACC_008986,CUST_08986,Savings,2023-05-11,71484.84,BR007,RM_048,Savings
ACC_008987,CUST_08987,Savings,2023-04-03,37512.68,BR048,RM_100,Savings
ACC_008988,CUST_08988,Salary,2024-01-04,21950.43,BR014,RM_026,Salary
ACC_008989,CUST_08989,Savings,2023-08-30,15532.45,BR007,RM_021,Savings
ACC_008990,CUST_08990,Savings,2026-03-05,12855.55,BR018,RM_065,Savings
ACC_008991,CUST_08991,Savings,2023-12-06,4064.47,BR025,RM_030,Savings
ACC_008992,CUST_08992,Savings,2021-10-23,8466.73,BR009,RM_095,Savings
ACC_008993,CUST_08993,Savings,2025-10-02,23993.78,BR039,RM_005,Savings
ACC_008994,CUST_08994,Current,2023-10-02,6506.64,BR027,RM_023,Current
ACC_008995,CUST_08995,Salary,2021-09-22,4612.61,BR007,RM_051,Salary
ACC_008996,CUST_08996,Savings,2023-04-11,14085.53,BR008,RM_041,Savings
ACC_008997,CUST_08997,Savings,2026-03-16,75640.54,BR037,RM_073,Savings
ACC_008998,CUST_08998,Current,2024-07-12,680644.88,BR006,RM_006,Current
ACC_008999,CUST_08999,Savings,2022-04-26,10934.53,BR001,RM_031,Savings
ACC_009000,CUST_09000,Salary,2025-01-10,676820.76,BR036,RM_092,Salary
ACC_009001,CUST_09001,Current,2023-05-06,6741.45,BR044,RM_042,Current
ACC_009002,CUST_09002,Savings,2022-02-20,6111.09,BR013,RM_058,Savings
ACC_009003,CUST_09003,Salary,2021-06-05,200027.26,BR043,RM_053,Salary
ACC_009004,CUST_09004,Savings,2024-06-26,7610.16,BR043,RM_050,Savings
ACC_009005,CUST_09005,Salary,2024-10-17,48253.94,BR014,RM_080,Salary
ACC_009006,CUST_09006,Savings,2026-02-04,132655.27,BR005,RM_064,Savings
ACC_009007,CUST_09007,Savings,2023-12-08,42924.31,BR015,RM_073,Savings
ACC_009008,CUST_09008,Savings,2021-08-15,35562.68,BR007,RM_096,Savings
ACC_009009,CUST_09009,Savings,2022-06-21,1018.23,BR028,RM_064,Savings
ACC_009010,CUST_09010,Salary,2025-04-19,2622467.22,BR012,RM_009,Salary
ACC_009011,CUST_09011,Savings,2024-02-16,32017.05,BR015,RM_094,Savings
ACC_009012,CUST_09012,Salary,2023-12-22,46325.32,BR028,RM_031,Salary
ACC_009013,CUST_09013,Savings,2025-05-25,2699.76,BR001,RM_096,Savings
ACC_009014,CUST_09014,Savings,2026-06-08,30835.95,BR007,RM_018,Savings
ACC_009015,CUST_09015,Savings,2024-12-14,3865.82,BR012,RM_062,Savings
ACC_009016,CUST_09016,Savings,2026-04-19,20037.46,BR023,RM_030,Savings
ACC_009017,CUST_09017,Salary,2022-09-26,56197.48,BR040,RM_044,Salary
ACC_009018,CUST_09018,Savings,2026-04-13,35108.29,BR043,RM_029,Savings
ACC_009019,CUST_09019,Savings,2022-10-26,31664.31,BR015,RM_063,Savings
ACC_009020,CUST_09020,Savings,2024-11-09,5461.12,BR043,RM_026,Savings
ACC_009021,CUST_09021,Savings,2024-12-16,4177.76,BR022,RM_098,Savings
ACC_009022,CUST_09022,Savings,2025-10-23,36676.85,BR049,RM_056,Savings
ACC_009023,CUST_09023,Savings,2027-06-26,26684.96,BR046,RM_021,Savings
ACC_009024,CUST_09024,Savings,2025-07-19,29472.84,BR018,RM_028,Savings
ACC_009025,CUST_09025,Savings,2023-05-10,7812.98,BR009,RM_015,Savings
ACC_009026,CUST_09026,Savings,2024-05-07,22805.7,BR021,RM_009,Savings
ACC_009027,CUST_09027,Savings,2022-07-27,9880.9,BR029,RM_060,Savings
ACC_009028,CUST_09028,Current,2023-01-27,14144.24,BR026,RM_045,Current
ACC_009029,CUST_09029,Savings,2021-12-04,11535.81,BR029,RM_063,Savings
ACC_009030,CUST_09030,Savings,2025-12-28,47752.2,BR031,RM_088,Savings
ACC_009031,CUST_09031,Savings,2022-04-03,72886.49,BR012,RM_085,Savings
ACC_009032,CUST_09032,Savings,2022-03-21,1531976.24,BR015,RM_066,Savings
ACC_009033,CUST_09033,Savings,2026-03-26,9313.28,BR001,RM_003,Savings
ACC_009034,CUST_09034,Current,2021-07-12,25715.89,BR005,RM_064,Current
ACC_009035,CUST_09035,Current,2021-04-29,59679.35,BR019,RM_034,Current
ACC_009036,CUST_09036,Savings,2025-01-02,-4257.46,BR050,RM_008,Savings
ACC_009037,CUST_09037,Current,2021-04-22,27959.01,BR008,RM_025,Current
ACC_009038,CUST_09038,Salary,2023-07-15,5555.11,BR022,RM_089,Salary
ACC_009039,CUST_09039,Current,2026-02-15,14634.81,BR035,RM_011,Current
ACC_009040,CUST_09040,Savings,2025-02-02,5980.97,BR012,RM_078,Savings
ACC_009041,CUST_09041,Savings,2026-05-28,12293.75,BR033,RM_036,Savings
ACC_009042,CUST_09042,Current,2022-05-21,12984.47,BR034,RM_049,Current
ACC_009043,CUST_09043,Salary,2024-02-13,33608.48,BR039,RM_028,Salary
ACC_009044,CUST_09044,Savings,2024-08-01,9992.25,BR033,RM_020,Savings
ACC_009045,CUST_09045,Savings,2023-10-02,10745.08,BR002,RM_024,Savings
ACC_009046,CUST_09046,Savings,2023-06-21,16724.82,BR023,RM_008,Savings
ACC_009047,CUST_09047,Current,2025-01-01,11516.92,BR011,RM_049,Current
ACC_009048,CUST_09048,Salary,2026-07-17,4957.32,BR001,RM_018,Salary
ACC_009049,CUST_09049,Savings,2024-06-10,88160.15,BR014,RM_036,Savings
ACC_009050,CUST_09050,Current,2025-02-20,41517.34,BR047,RM_005,Current
ACC_009051,CUST_09051,Salary,2022-02-07,7299.53,BR023,RM_004,Salary
ACC_009052,CUST_09052,Savings,2025-08-26,6340.35,BR020,RM_014,Savings
ACC_009053,CUST_09053,Savings,2024-05-17,21889.87,BR019,RM_026,Savings
ACC_009054,CUST_09054,Savings,2023-04-05,12999.46,BR022,RM_004,Savings
ACC_009055,CUST_09055,Salary,2026-04-26,92202.04,BR041,RM_046,Salary
ACC_009056,CUST_09056,Savings,2025-03-08,18753.31,BR006,RM_006,Savings
ACC_009057,CUST_09057,Savings,2022-08-26,28100.1,BR017,RM_038,Savings
ACC_009058,CUST_09058,Savings,2022-06-27,21076.91,BR035,RM_078,Savings
ACC_009059,CUST_09059,Savings,2025-07-07,212019.91,BR032,RM_063,Savings
ACC_009060,CUST_09060,Savings,2024-01-29,84350.97,BR021,RM_099,Savings
ACC_009061,CUST_09061,Savings,2026-07-26,9548.21,BR035,RM_035,Savings
ACC_009062,CUST_09062,Current,2021-08-02,237913.09,BR017,RM_073,Current
ACC_009063,CUST_09063,Current,2021-11-22,329512.3,BR012,RM_064,Current
ACC_009064,CUST_09064,Savings,2026-07-24,17947.32,BR035,RM_094,Savings
ACC_009065,CUST_09065,Savings,2023-07-02,6276.38,BR031,RM_037,Savings
ACC_009066,CUST_09066,Savings,2021-12-29,3401.33,BR028,RM_079,Savings
ACC_009067,CUST_09067,Savings,2024-08-19,150213.2,BR017,RM_040,Savings
ACC_009068,CUST_09068,Salary,2025-10-03,136532.78,BR014,RM_005,Salary
ACC_009069,CUST_09069,Savings,2024-03-11,7795.08,BR004,RM_046,Savings
ACC_009070,CUST_09070,Savings,2024-09-15,15905.72,BR009,RM_033,Savings
ACC_009071,CUST_09071,Savings,2026-07-19,296800.53,BR008,RM_053,Savings
ACC_009072,CUST_09072,Salary,2026-07-24,589077.17,BR021,RM_055,Salary
ACC_009073,CUST_09073,Savings,2021-12-28,5943.73,BR036,RM_032,Savings
ACC_009074,CUST_09074,Savings,2024-08-12,29637.82,BR005,RM_027,Savings
ACC_009075,CUST_09075,Savings,2025-10-24,79764.29,BR025,RM_017,Savings
ACC_009076,CUST_09076,Savings,2025-09-06,170822.09,BR042,RM_085,Savings
ACC_009077,CUST_09077,Salary,2024-11-26,137105.87,BR006,RM_071,Salary
ACC_009078,CUST_09078,Savings,2024-03-09,1532.19,BR019,RM_012,Savings
ACC_009079,CUST_09079,Current,2023-12-27,545102.11,BR026,RM_079,Current
ACC_009080,CUST_09080,Current,2025-03-31,12752.79,BR042,RM_060,Current
ACC_009081,CUST_09081,Savings,2021-02-18,7951.11,BR020,RM_060,Savings
ACC_009082,CUST_09082,Savings,2024-10-03,529476.47,BR021,RM_014,Savings
ACC_009083,CUST_09083,Salary,2024-12-05,16216.45,BR004,RM_095,Salary
ACC_009084,CUST_09084,Savings,2026-06-07,119710.07,BR042,RM_038,Savings
ACC_009085,CUST_09085,Savings,2022-07-02,6575.9,BR013,RM_024,Savings
ACC_009086,CUST_09086,Current,2024-02-13,140691.99,BR036,RM_087,Current
ACC_009087,CUST_09087,Salary,2024-12-24,33816.03,BR002,RM_072,Salary
ACC_009088,CUST_09088,Salary,2022-01-14,3848.83,BR035,RM_016,Salary
ACC_009089,CUST_09089,Savings,2022-03-07,399744.57,BR039,RM_100,Savings
ACC_009090,CUST_09090,Salary,2024-10-14,14459.86,BR049,RM_049,Salary
ACC_009091,CUST_09091,Savings,2026-03-12,40685.78,BR025,RM_034,Savings
ACC_009092,CUST_09092,Salary,2021-09-11,44110.67,BR010,RM_073,Salary
ACC_009093,CUST_09093,Salary,2021-11-29,3021.07,BR006,RM_067,Salary
ACC_009094,CUST_09094,Savings,2024-01-26,8050.48,BR031,RM_046,Savings
ACC_009095,CUST_09095,Savings,2025-04-27,39664.22,BR044,RM_042,Savings
ACC_009096,CUST_09096,Current,2021-12-29,192439.49,BR007,RM_053,Current
ACC_009097,CUST_09097,Savings,2024-02-09,52116.96,BR008,RM_027,Savings
ACC_009098,CUST_09098,Salary,2021-06-05,93391.22,BR028,RM_096,Salary
ACC_009099,CUST_09099,Savings,2021-09-25,61847.09,BR038,RM_016,Savings
ACC_009100,CUST_09100,Savings,2025-10-29,59835.9,BR007,RM_077,Savings
ACC_009101,CUST_09101,Savings,2021-12-23,5539.23,BR001,RM_080,Savings
ACC_009102,CUST_09102,Savings,2021-06-18,37140.67,BR045,RM_027,Savings
ACC_009103,CUST_09103,Salary,2022-08-28,150622.81,BR050,RM_021,Salary
ACC_009104,CUST_09104,Savings,2023-03-13,1944397.2,BR024,RM_041,Savings
ACC_009105,CUST_09105,Current,2026-01-17,5752.63,BR006,RM_024,Current
ACC_009106,CUST_09106,Savings,2021-01-20,163822.59,BR041,RM_011,Savings
ACC_009107,CUST_09107,Savings,2022-09-22,1495.27,BR035,RM_075,Savings
ACC_009108,CUST_09108,Savings,2022-05-22,1646752.0,BR041,RM_029,Savings
ACC_009109,CUST_09109,Savings,2023-12-06,1915.31,BR028,RM_080,Savings
ACC_009110,CUST_09110,Current,2025-06-21,4689.59,BR016,RM_008,Current
ACC_009111,CUST_09111,Current,2022-06-23,100203.03,BR011,RM_091,Current
ACC_009112,CUST_09112,Salary,2025-11-28,218080.82,BR002,RM_094,Salary
ACC_009113,CUST_09113,Savings,2021-06-17,4906.43,BR020,RM_072,Savings
ACC_009114,CUST_09114,Savings,2024-06-23,38543.46,BR003,RM_043,Savings
ACC_009115,CUST_09115,Savings,2023-03-20,35520.23,BR015,RM_035,Savings
ACC_009116,CUST_09116,Savings,2025-08-04,66223.29,BR013,RM_080,Savings
ACC_009117,CUST_09117,Savings,2026-06-05,27864.07,BR033,RM_051,Savings
ACC_009118,CUST_09118,Savings,2025-08-06,8420.07,BR023,RM_100,Savings
ACC_009119,CUST_09119,Savings,2023-07-23,53963.57,BR008,RM_010,Savings
ACC_009120,CUST_09120,Savings,2022-07-11,375406.1,BR035,RM_008,Savings
ACC_009121,CUST_09121,Savings,2026-05-06,22832.37,BR044,RM_099,Savings
ACC_009122,CUST_09122,Savings,2025-03-12,56272.2,BR033,RM_080,Savings
ACC_009123,CUST_09123,Current,2024-10-01,66860.83,BR049,RM_021,Current
ACC_009124,CUST_09124,Savings,2026-01-11,14170.57,BR036,RM_087,Savings
ACC_009125,CUST_09125,Savings,2024-07-14,4549.03,BR008,RM_040,Savings
ACC_009126,CUST_09126,Savings,2021-11-01,15700.6,BR016,RM_056,Savings
